seed,seed_index,window_index,end_time_s,duration_s,wall_momentum_pressure,ideal_reference_pressure,relative_gap_percent
hard-sphere-seed-03,3,284,38.4,0.1,0.0252133832,0.0525654452,-52.03430098
hard-sphere-seed-03,3,285,38.5,0.1,0.0900881574,0.0518135883,73.86975206
hard-sphere-seed-03,3,286,38.6,0.1,0.0506327093,0.0539163495,-6.09024932
hard-sphere-seed-03,3,287,38.7,0.1,0.0807781973,0.0563007698,43.47618622
hard-sphere-seed-03,3,288,38.8,0.1,0.0469845301,0.0549092841,-14.43244824
hard-sphere-seed-03,3,289,38.9,0.1,0.0791326529,0.0572258844,38.28122313
hard-sphere-seed-03,3,290,39,0.1,0.0572901392,0.0587130137,-2.4234398
hard-sphere-seed-03,3,291,39.1,0.1,0.0674016684,0.0583844946,15.44446664
hard-sphere-seed-03,3,292,39.2,0.1,0.085535379,0.0591408047,44.63005604
hard-sphere-seed-03,3,293,39.3,0.1,0.0746753257,0.0602803823,23.87998018
hard-sphere-seed-03,3,294,39.4,0.1,0.0897696434,0.0599531753,49.73292554
hard-sphere-seed-03,3,295,39.5,0.1,0.1005821383,0.059027881,70.39767752
hard-sphere-seed-03,3,296,39.6,0.1,0.0621497864,0.0586586066,5.95169233
hard-sphere-seed-03,3,297,39.7,0.1,0.0558999612,0.0573936084,-2.60246268
hard-sphere-seed-03,3,298,39.8,0.1,0,0.0580820891,-100
hard-sphere-seed-03,3,299,39.9,0.1,0.0562287037,0.0578346054,-2.77671413
hard-sphere-seed-03,3,300,40,0.1,0.0728379879,0.0556900613,30.79171781
hard-sphere-seed-03,3,301,40.1,0.1,0.0360211484,0.0570509062,-36.86139133
hard-sphere-seed-03,3,302,40.2,0.1,0.0555819252,0.0596946541,-6.88960996
hard-sphere-seed-03,3,303,40.3,0.1,0.040481025,0.0584114192,-30.69672754
hard-sphere-seed-03,3,304,40.4,0.1,0.1095857993,0.0573384456,91.12098021
hard-sphere-seed-03,3,305,40.5,0.1,0.089600398,0.0572906787,56.3961191
hard-sphere-seed-03,3,306,40.6,0.1,0.0835926407,0.0594411798,40.6308572
hard-sphere-seed-03,3,307,40.7,0.1,0.0872995784,0.0592362229,47.37532908
hard-sphere-seed-03,3,308,40.8,0.1,0.0304819132,0.0594674768,-48.74187558
hard-sphere-seed-03,3,309,40.9,0.1,0.0457675283,0.0594608825,-23.02918102
hard-sphere-seed-03,3,310,41,0.1,0.0458538112,0.0581973741,-21.20982791
hard-sphere-seed-03,3,311,41.1,0.1,0.0216648866,0.0601943056,-64.00841181
hard-sphere-seed-03,3,312,41.2,0.1,0.0144554034,0.059383416,-75.65750776
hard-sphere-seed-03,3,313,41.3,0.1,0.0577269673,0.0580113334,-0.49019052
hard-sphere-seed-03,3,314,41.4,0.1,0.0612673995,0.0590513647,3.75272408
hard-sphere-seed-03,3,315,41.5,0.1,0.0402985271,0.0568133362,-29.06854312
hard-sphere-seed-03,3,316,41.6,0.1,0.0697456213,0.0566723949,23.06806764
hard-sphere-seed-03,3,317,41.7,0.1,0.0371996449,0.0545562057,-31.81409074
hard-sphere-seed-03,3,318,41.8,0.1,0.0746053884,0.0551823961,35.19780514
hard-sphere-seed-03,3,319,41.9,0.1,0.0693824068,0.0551627372,25.77767222
hard-sphere-seed-03,3,320,42,0.1,0.064744831,0.0559363704,15.74728659
hard-sphere-seed-03,3,321,42.1,0.1,0.079384434,0.0566478099,40.13681039
hard-sphere-seed-03,3,322,42.2,0.1,0.070210139,0.0530660954,32.30696266
hard-sphere-seed-03,3,323,42.3,0.1,0.02740608,0.0517978913,-47.09035575
hard-sphere-seed-03,3,324,42.4,0.1,0.0315220927,0.053664672,-41.26099817
hard-sphere-seed-03,3,325,42.5,0.1,0.1033453297,0.0527298007,95.99036658
hard-sphere-seed-03,3,326,42.6,0.1,0.0599188778,0.0532578379,12.50715429
hard-sphere-seed-03,3,327,42.7,0.1,0.0215249745,0.0534153355,-59.70263173
hard-sphere-seed-03,3,328,42.8,0.1,0,0.0539184379,-100
hard-sphere-seed-03,3,329,42.9,0.1,0.0769170232,0.0550566662,39.70519561
hard-sphere-seed-03,3,330,43,0.1,0.1194901593,0.0560825947,113.06103943
hard-sphere-seed-03,3,331,43.1,0.1,0.1025436769,0.0580558387,76.62939546
hard-sphere-seed-03,3,332,43.2,0.1,0.0378016257,0.0590267437,-35.95847682
hard-sphere-seed-03,3,333,43.3,0.1,0,0.0597850125,-100
hard-sphere-seed-03,3,334,43.4,0.1,0.055234525,0.0588258132,-6.10495291
hard-sphere-seed-03,3,335,43.5,0.1,0.0260052421,0.0591179846,-56.01128449
hard-sphere-seed-03,3,336,43.6,0.1,0.0404918222,0.0594364134,-31.87371195
hard-sphere-seed-03,3,337,43.7,0.1,0.0756913331,0.0589454082,28.40921013
hard-sphere-seed-03,3,338,43.8,0.1,0.1332707778,0.0595327994,123.86109682
hard-sphere-seed-03,3,339,43.9,0.1,0.072285473,0.0612411242,18.03420324
hard-sphere-seed-03,3,340,44,0.1,0.0834017015,0.060667711,37.47296556
hard-sphere-seed-03,3,341,44.1,0.1,0,0.0625160795,-100
hard-sphere-seed-03,3,342,44.2,0.1,0.0482335237,0.0619870712,-22.18776782
hard-sphere-seed-03,3,343,44.3,0.1,0.1529617219,0.0626171877,144.28072789
hard-sphere-seed-03,3,344,44.4,0.1,0.0311923756,0.062659494,-50.21923483
hard-sphere-seed-03,3,345,44.5,0.1,0.0206117245,0.0603036377,-65.8200976
hard-sphere-seed-03,3,346,44.6,0.1,0.1031563261,0.0605806411,70.27935695
hard-sphere-seed-03,3,347,44.7,0.1,0.0091072115,0.0590922578,-84.58814772
hard-sphere-seed-03,3,348,44.8,0.1,0.0759524487,0.0604703926,25.60270489
hard-sphere-seed-03,3,349,44.9,0.1,0.0577837011,0.0574678538,0.54960681
hard-sphere-seed-03,3,350,45,0.1,0.0853632062,0.0576822711,47.98863591
hard-sphere-seed-03,3,351,45.1,0.1,0.0468522695,0.0567217499,-17.39981656
hard-sphere-seed-03,3,352,45.2,0.1,0.0287916172,0.0572526998,-49.71133704
hard-sphere-seed-03,3,353,45.3,0.1,0.059787589,0.0567195859,5.40907174
hard-sphere-seed-03,3,354,45.4,0.1,0.1944740353,0.0578519426,236.1581766
hard-sphere-seed-03,3,355,45.5,0.1,0.0558907249,0.0573714756,-2.58098776
hard-sphere-seed-03,3,356,45.6,0.1,0.0968149547,0.0586758824,64.9995718
hard-sphere-seed-03,3,357,45.7,0.1,0.082818261,0.057735743,43.44365684
hard-sphere-seed-03,3,358,45.8,0.1,0.0685960026,0.0607636824,12.88980518
hard-sphere-seed-03,3,359,45.9,0.1,0.057536654,0.0613417565,-6.20311964
hard-sphere-seed-03,3,360,46,0.1,0.0614370521,0.058677347,4.70318659
hard-sphere-seed-03,3,361,46.1,0.1,0.0223230744,0.0568867378,-60.75873698
hard-sphere-seed-03,3,362,46.2,0.1,0.0362458653,0.0569214918,-36.32305804
hard-sphere-seed-03,3,363,46.3,0.1,0.0791743688,0.0549377346,44.11655193
hard-sphere-seed-03,3,364,46.4,0.1,0.0767542416,0.0560882597,36.84546814
hard-sphere-seed-03,3,365,46.5,0.1,0.0369030352,0.0557866031,-33.84964638
hard-sphere-seed-03,3,366,46.6,0.1,0.0447183214,0.0554211795,-19.3118554
hard-sphere-seed-03,3,367,46.7,0.1,0.0667680882,0.0565937423,17.97786365
hard-sphere-seed-03,3,368,46.8,0.1,0.0258946524,0.0567760386,-54.39158309
hard-sphere-seed-03,3,369,46.9,0.1,0.1143903013,0.0576366513,98.46798668
hard-sphere-seed-03,3,370,47,0.1,0.1470376503,0.0592742827,148.06314592
hard-sphere-seed-03,3,371,47.1,0.1,0.0707482346,0.0585997964,20.73119513
hard-sphere-seed-03,3,372,47.2,0.1,0.1568567159,0.0603824452,159.77205037
hard-sphere-seed-03,3,373,47.3,0.1,0.0216415859,0.0565479189,-61.72876679
hard-sphere-seed-03,3,374,47.4,0.1,0.1300814885,0.0564533964,130.42278545
hard-sphere-seed-03,3,375,47.5,0.1,0.1599627537,0.0565892697,182.67329582
hard-sphere-seed-03,3,376,47.6,0.1,0.0578846566,0.0578284128,0.09725975
hard-sphere-seed-03,3,377,47.7,0.1,0.0074333481,0.0576817779,-87.11317791
hard-sphere-seed-03,3,378,47.8,0.1,0.1168961159,0.0588697501,98.56737225
hard-sphere-seed-03,3,379,47.9,0.1,0.0174378866,0.0593103714,-70.59892522
hard-sphere-seed-03,3,380,48,0.1,0.0920680817,0.0586883363,56.87628514
hard-sphere-seed-03,3,381,48.1,0.1,0.0443044234,0.0597015596,-25.79017413
hard-sphere-seed-03,3,382,48.2,0.1,0.1472516978,0.0584258715,152.03166662
hard-sphere-seed-03,3,383,48.3,0.1,0.0737218213,0.0574706319,28.27738088
hard-sphere-seed-03,3,384,48.4,0.1,0.0779534299,0.0597314757,30.50645243
hard-sphere-seed-03,3,385,48.5,0.1,0.122509182,0.0605083822,102.46646418
hard-sphere-seed-03,3,386,48.6,0.1,0.1416813507,0.0583146152,142.96027692
hard-sphere-seed-03,3,387,48.7,0.1,0.0662826403,0.0579630304,14.35330399
hard-sphere-seed-03,3,388,48.8,0.1,0.0259095285,0.0574485378,-54.89958574
hard-sphere-seed-03,3,389,48.9,0.1,0.0347628981,0.0574818429,-39.52368895
hard-sphere-seed-03,3,390,49,0.1,0.0437563428,0.0559101271,-21.73807313
hard-sphere-seed-03,3,391,49.1,0.1,0.0465502611,0.0564695357,-17.5657094
hard-sphere-seed-03,3,392,49.2,0.1,0.0426944526,0.0549023263,-22.23562194
hard-sphere-seed-03,3,393,49.3,0.1,0.0933206224,0.0571588093,63.26551158
hard-sphere-seed-03,3,394,49.4,0.1,0.081523811,0.0560924132,45.33839131
hard-sphere-seed-03,3,395,49.5,0.1,0.0760592657,0.0563929455,34.87372401
hard-sphere-seed-03,3,396,49.6,0.1,0.0145439106,0.0540471771,-73.09034174
hard-sphere-seed-03,3,397,49.7,0.1,0.0655885197,0.0566812473,15.71467264
hard-sphere-seed-03,3,398,49.8,0.1,0.0718610324,0.0562583889,27.73389674
hard-sphere-seed-03,3,399,49.9,0.1,0.0557853849,0.0562063665,-0.74899273
hard-sphere-seed-03,3,400,50,0.1,0.0478250411,0.0570596934,-16.1841955
hard-sphere-seed-03,3,401,50.1,0.1,0.08862228,0.0579423132,52.94915774
hard-sphere-seed-03,3,402,50.2,0.1,0.1180990986,0.058357567,102.37152542
hard-sphere-seed-03,3,403,50.3,0.1,0.0454895229,0.0590520034,-22.96701154
hard-sphere-seed-03,3,404,50.4,0.1,0.0507863228,0.0565985388,-10.26919795
hard-sphere-seed-03,3,405,50.5,0.1,0.083147735,0.0573876255,44.88791678
hard-sphere-seed-03,3,406,50.6,0.1,0.0811969383,0.0571142986,42.16569275
hard-sphere-seed-03,3,407,50.7,0.1,0.0455580093,0.0582187771,-21.74688026
hard-sphere-seed-03,3,408,50.8,0.1,0.0659254714,0.0585231513,12.64853299
hard-sphere-seed-03,3,409,50.9,0.1,0.0670238085,0.0588262821,13.93514275
hard-sphere-seed-03,3,410,51,0.1,0.0261973078,0.0598446487,-56.2244773
hard-sphere-seed-03,3,411,51.1,0.1,0.0725884518,0.057364862,26.53817911
hard-sphere-seed-03,3,412,51.2,0.1,0.0321234348,0.0574009126,-44.03671759
hard-sphere-seed-03,3,413,51.3,0.1,0.0901119911,0.058114917,55.05828049
hard-sphere-seed-03,3,414,51.4,0.1,0.0152518746,0.0619862072,-75.39472844
hard-sphere-seed-03,3,415,51.5,0.1,0.0560477728,0.0641820161,-12.67371106
hard-sphere-seed-03,3,416,51.6,0.1,0.0467617831,0.0636954753,-26.58539265
hard-sphere-seed-03,3,417,51.7,0.1,0.1381184142,0.0641512152,115.30132156
hard-sphere-seed-03,3,418,51.8,0.1,0.0175716572,0.0643220813,-72.6817652
hard-sphere-seed-03,3,419,51.9,0.1,0.0677419325,0.0629711563,7.57612932
hard-sphere-seed-03,3,420,52,0.1,0,0.0624999742,-100
hard-sphere-seed-03,3,421,52.1,0.1,0.0323880036,0.0639646404,-49.36576923
hard-sphere-seed-03,3,422,52.2,0.1,0.0276374929,0.0637030201,-56.61509782
hard-sphere-seed-03,3,423,52.3,0.1,0.0997919637,0.063910113,56.14424549
hard-sphere-seed-03,3,424,52.4,0.1,0.068156794,0.0650880765,4.71471529
hard-sphere-seed-03,3,425,52.5,0.1,0.038997924,0.0636155762,-38.69752285
hard-sphere-seed-03,3,426,52.6,0.1,0.0178007544,0.0636610652,-72.03823978
hard-sphere-seed-03,3,427,52.7,0.1,0.0772596145,0.064253959,20.24101816
hard-sphere-seed-03,3,428,52.8,0.1,0.1445397218,0.0627574623,130.3147968
hard-sphere-seed-03,3,429,52.9,0.1,0.0992210732,0.0629763107,57.55301005
hard-sphere-seed-03,3,430,53,0.1,0.1039523438,0.0615741785,68.82457274
hard-sphere-seed-03,3,431,53.1,0.1,0.0543418428,0.0600720807,-9.53893698
hard-sphere-seed-03,3,432,53.2,0.1,0.0350795837,0.0611591115,-42.64209726
hard-sphere-seed-03,3,433,53.3,0.1,0.0366503467,0.0590927347,-37.97825255
hard-sphere-seed-03,3,434,53.4,0.1,0.1173355015,0.0613101736,91.3801488
hard-sphere-seed-03,3,435,53.5,0.1,0.1087024622,0.0621257216,74.97175
hard-sphere-seed-03,3,436,53.6,0.1,0.0598184732,0.0621054898,-3.68247095
hard-sphere-seed-03,3,437,53.7,0.1,0.0143875177,0.0608895995,-76.37114089
hard-sphere-seed-03,3,438,53.8,0.1,0.0495181566,0.0600390496,-17.52341696
hard-sphere-seed-03,3,439,53.9,0.1,0.0736319591,0.0614791514,19.76736411
hard-sphere-seed-03,3,440,54,0.1,0.051588402,0.0578072751,-10.75794194
hard-sphere-seed-03,3,441,54.1,0.1,0.059793044,0.0566373384,5.57177593
hard-sphere-seed-03,3,442,54.2,0.1,0.0512396482,0.0576513813,-11.12156023
hard-sphere-seed-03,3,443,54.3,0.1,0.0348695746,0.0564979694,-38.28172053
hard-sphere-seed-03,3,444,54.4,0.1,0.0048778291,0.0577707664,-91.55657895
hard-sphere-seed-03,3,445,54.5,0.1,0.0700279306,0.0601110895,16.49752347
hard-sphere-seed-03,3,446,54.6,0.1,0.0846544801,0.0611956168,38.33422144
hard-sphere-seed-03,3,447,54.7,0.1,0.0599690204,0.0610259063,-1.73186433
hard-sphere-seed-03,3,448,54.8,0.1,0.0978698892,0.0611613265,60.0192389
hard-sphere-seed-03,3,449,54.9,0.1,0.0399965682,0.0599420244,-33.27457892
hard-sphere-seed-03,3,450,55,0.1,0.0525658468,0.0571346919,-7.9966215
hard-sphere-seed-03,3,451,55.1,0.1,0.0514247136,0.060047023,-14.35926201
hard-sphere-seed-03,3,452,55.2,0.1,0.0247515331,0.05800524,-57.32879814
hard-sphere-seed-03,3,453,55.3,0.1,0.1038790292,0.0593580466,75.00412349
hard-sphere-seed-03,3,454,55.4,0.1,0.0310434367,0.0590955469,-47.4690762
hard-sphere-seed-03,3,455,55.5,0.1,0.020860898,0.0549785285,-62.05628168
hard-sphere-seed-03,3,456,55.6,0.1,0.0745396382,0.0556419937,33.96291772
hard-sphere-seed-03,3,457,55.7,0.1,0.0515381146,0.0552640501,-6.74206005
hard-sphere-seed-03,3,458,55.8,0.1,0.0470892703,0.0544599813,-13.53417826
hard-sphere-seed-03,3,459,55.9,0.1,0.0638188929,0.0553405957,15.32021308
hard-sphere-seed-03,3,460,56,0.1,0.0340923878,0.055033043,-38.0510581
hard-sphere-seed-03,3,461,56.1,0.1,0.0996204424,0.0554973601,79.50483078
hard-sphere-seed-03,3,462,56.2,0.1,0.0627083352,0.0564007644,11.18348459
hard-sphere-seed-03,3,463,56.3,0.1,0.0383780523,0.054190122,-29.17887833
hard-sphere-seed-03,3,464,56.4,0.1,0.0156146674,0.0544401844,-71.31775432
hard-sphere-seed-03,3,465,56.5,0.1,0.0900445566,0.0545637073,65.02646376
hard-sphere-seed-03,3,466,56.6,0.1,0.0562877368,0.0540334994,4.17192562
hard-sphere-seed-03,3,467,56.7,0.1,0.0195676292,0.0564050866,-65.30875066
hard-sphere-seed-03,3,468,56.8,0.1,0.0895550974,0.0595269887,50.44452848
hard-sphere-seed-03,3,469,56.9,0.1,0.1153745939,0.0595520451,93.73741707
hard-sphere-seed-03,3,470,57,0.1,0.0939370067,0.0605931942,55.02897302
hard-sphere-seed-03,3,471,57.1,0.1,0.0768778429,0.0585157183,31.37981568
hard-sphere-seed-03,3,472,57.2,0.1,0.0365891685,0.0564596293,-35.19410425
hard-sphere-seed-03,3,473,57.3,0.1,0.0277186461,0.0569115054,-51.29518024
hard-sphere-seed-03,3,474,57.4,0.1,0.0925353343,0.0565208675,63.71888535
hard-sphere-seed-03,3,475,57.5,0.1,0.1009238638,0.0568682354,77.46965978
hard-sphere-seed-03,3,476,57.6,0.1,0.0487364486,0.0558168024,-12.68498645
hard-sphere-seed-03,3,477,57.7,0.1,0.035991715,0.0534467847,-32.65878347
hard-sphere-seed-03,3,478,57.8,0.1,0.057908991,0.0530903631,9.07627617
hard-sphere-seed-03,3,479,57.9,0.1,0.0599420156,0.0534065206,12.23726037
hard-sphere-seed-03,3,480,58,0.1,0.0751840076,0.0516055699,45.68971501
hard-sphere-seed-03,3,481,58.1,0.1,0.0102774327,0.0532913382,-80.71462816
hard-sphere-seed-03,3,482,58.2,0.1,0.0862090066,0.0551621689,56.28284453
hard-sphere-seed-03,3,483,58.3,0.1,0,0.0544175451,-100
hard-sphere-seed-03,3,484,58.4,0.1,0.0486264532,0.0577498331,-15.79810618
hard-sphere-seed-03,3,485,58.5,0.1,0.1217992891,0.060702395,100.64989039
hard-sphere-seed-03,3,486,58.6,0.1,0.0697105035,0.0608584174,14.54537676
hard-sphere-seed-03,3,487,58.7,0.1,0.0871750478,0.0616500283,41.4030944
hard-sphere-seed-03,3,488,58.8,0.1,0.0070110302,0.0620862755,-88.70760053
hard-sphere-seed-03,3,489,58.9,0.1,0.1528451579,0.062602934,144.15015113
hard-sphere-seed-03,3,490,59,0.1,0.1193889764,0.0626750006,90.48899107
hard-sphere-seed-03,3,491,59.1,0.1,0.1446425165,0.0620685018,133.03690656
hard-sphere-seed-03,3,492,59.2,0.1,0.0152931364,0.0634295502,-75.88957147
hard-sphere-seed-03,3,493,59.3,0.1,0,0.0610051935,-100
hard-sphere-seed-03,3,494,59.4,0.1,0.0504557215,0.0613081687,-17.70147022
hard-sphere-seed-03,3,495,59.5,0.1,0.0260903443,0.0601598237,-56.63161442
hard-sphere-seed-03,3,496,59.6,0.1,0.1178153521,0.0615427165,91.43671077
hard-sphere-seed-03,3,497,59.7,0.1,0.1032304471,0.0601265847,71.68852599
hard-sphere-seed-03,3,498,59.8,0.1,0.0678250719,0.0600683609,12.91313895
hard-sphere-seed-03,3,499,59.9,0.1,0.053875746,0.0587539309,-8.30273784
hard-sphere-seed-03,3,500,60,0.1,0.0313563179,0.0606140279,-48.26887609
hard-sphere-seed-03,3,501,60.1,0.1,0,0.0603082346,-100
hard-sphere-seed-03,3,502,60.2,0.1,0.066436494,0.0614230168,8.16221265
hard-sphere-seed-03,3,503,60.3,0.1,0,0.060105594,-100
hard-sphere-seed-03,3,504,60.4,0.1,0.0726575506,0.0583532994,24.51318315
hard-sphere-seed-03,3,505,60.5,0.1,0.055315889,0.0572797842,-3.42860094
hard-sphere-seed-03,3,506,60.6,0.1,0.0636853916,0.0578502519,10.08662804
hard-sphere-seed-03,3,507,60.7,0.1,0.1147020201,0.0573658811,99.94815348
hard-sphere-seed-03,3,508,60.8,0.1,0.0300922729,0.0560658869,-46.32694749
hard-sphere-seed-03,3,509,60.9,0.1,0.0716639989,0.0588740199,21.72431754
hard-sphere-seed-03,3,510,61,0.1,0.0490870139,0.0571564412,-14.1181417
hard-sphere-seed-03,3,511,61.1,0.1,0.0400299556,0.0546159254,-26.70644075
hard-sphere-seed-03,3,512,61.2,0.1,0.0301843537,0.0553151298,-45.43201143
hard-sphere-seed-03,3,513,61.3,0.1,0.041946501,0.0513281391,-18.27776786
hard-sphere-seed-03,3,514,61.4,0.1,0.019454663,0.0518591475,-62.48557118
hard-sphere-seed-03,3,515,61.5,0.1,0.0442490841,0.0534843722,-17.26726467
hard-sphere-seed-03,3,516,61.6,0.1,0.0219214812,0.0546132163,-59.8604831
hard-sphere-seed-03,3,517,61.7,0.1,0.0221737474,0.0556544994,-60.15821245
hard-sphere-seed-03,3,518,61.8,0.1,0.0716942539,0.0584080987,22.74711111
hard-sphere-seed-03,3,519,61.9,0.1,0.0517728369,0.0586053114,-11.65845597
hard-sphere-seed-03,3,520,62,0.1,0.0630717794,0.0565884907,11.45690335
hard-sphere-seed-03,3,521,62.1,0.1,0.0076300846,0.0547824498,-86.07202737
hard-sphere-seed-03,3,522,62.2,0.1,0.0268208867,0.0562289118,-52.30054095
hard-sphere-seed-03,3,523,62.3,0.1,0.0908532009,0.0564030066,61.07864867
hard-sphere-seed-03,3,524,62.4,0.1,0.0769890646,0.0567161889,35.74442509
hard-sphere-seed-03,3,525,62.5,0.1,0.0540072893,0.0578282151,-6.60737295
hard-sphere-seed-03,3,526,62.6,0.1,0.0846695802,0.0573359138,47.67285386
hard-sphere-seed-03,3,527,62.7,0.1,0.0176657495,0.0577961808,-69.43439988
hard-sphere-seed-03,3,528,62.8,0.1,0.0252536791,0.0574730785,-56.05998529
hard-sphere-seed-03,3,529,62.9,0.1,0.1266209135,0.0554389033,128.39721933
hard-sphere-seed-03,3,530,63,0.1,0.0512511734,0.0555090629,-7.6706205
hard-sphere-seed-03,3,531,63.1,0.1,0.0859889242,0.054335216,58.25633999
hard-sphere-seed-03,3,532,63.2,0.1,0.0138065201,0.0527928071,-73.84772505
hard-sphere-seed-03,3,533,63.3,0.1,0.058760194,0.0536786916,9.46651683
hard-sphere-seed-03,3,534,63.4,0.1,0.0228490684,0.0529950909,-56.88455656
hard-sphere-seed-03,3,535,63.5,0.1,0.061839036,0.0514054907,20.29655799
hard-sphere-seed-03,3,536,63.6,0.1,0.0801562363,0.0525762102,52.45723488
hard-sphere-seed-03,3,537,63.7,0.1,0.0491740453,0.053866808,-8.71178913
hard-sphere-seed-03,3,538,63.8,0.1,0.0276310526,0.0564383704,-51.04207929
hard-sphere-seed-03,3,539,63.9,0.1,0.0254168231,0.0565922548,-55.0878064
hard-sphere-seed-03,3,540,64,0.1,0.1194253752,0.0570576881,109.30636916
hard-sphere-seed-03,3,541,64.1,0.1,0.0466498479,0.058297899,-19.9802245
hard-sphere-seed-03,3,542,64.2,0.1,0.0639543626,0.0575442286,11.13949076
hard-sphere-seed-03,3,543,64.3,0.1,0.0941520902,0.0580656227,62.14773185
hard-sphere-seed-03,3,544,64.4,0.1,0.0305061049,0.058956579,-48.25665704
hard-sphere-seed-03,3,545,64.5,0.1,0,0.0601884077,-100
hard-sphere-seed-03,3,546,64.6,0.1,0.0681138605,0.0600585712,13.41238917
hard-sphere-seed-03,3,547,64.7,0.1,0.0892418632,0.060016445,48.69568365
hard-sphere-seed-03,3,548,64.8,0.1,0.0843280633,0.0600092288,40.52515749
hard-sphere-seed-03,3,549,64.9,0.1,0.0833754685,0.0603255001,38.20932828
hard-sphere-seed-03,3,550,65,0.1,0.0986774547,0.0619226284,59.35605007
hard-sphere-seed-03,3,551,65.1,0.1,0.0368712848,0.0621099811,-40.63549175
hard-sphere-seed-03,3,552,65.2,0.1,0.0364205917,0.063132184,-42.3105786
hard-sphere-seed-03,3,553,65.3,0.1,0.0567367815,0.064955454,-12.65278285
hard-sphere-seed-03,3,554,65.4,0.1,0.0629473653,0.0645087815,-2.42047076
hard-sphere-seed-03,3,555,65.5,0.1,0.0930368867,0.0610571523,52.37672117
hard-sphere-seed-03,3,556,65.6,0.1,0.0580012279,0.060972387,-4.87295845
hard-sphere-seed-03,3,557,65.7,0.1,0.124653976,0.0606527744,105.52064971
hard-sphere-seed-03,3,558,65.8,0.1,0.016698585,0.062976481,-73.48441081
hard-sphere-seed-03,3,559,65.9,0.1,0.0325192515,0.0615294562,-47.14848227
hard-sphere-seed-03,3,560,66,0.1,0.0666325257,0.0619716266,7.52102114
hard-sphere-seed-03,3,561,66.1,0.1,0.0352294257,0.060031197,-41.31480379
hard-sphere-seed-03,3,562,66.2,0.1,0.1092456783,0.0618727224,76.56517112
hard-sphere-seed-03,3,563,66.3,0.1,0.1095712145,0.0603371566,81.59824015
hard-sphere-seed-03,3,564,66.4,0.1,0.1181472226,0.0607572229,94.45790471
hard-sphere-seed-03,3,565,66.5,0.1,0.0083776591,0.0612407371,-86.32012046
hard-sphere-seed-03,3,566,66.6,0.1,0.0642819949,0.0633799461,1.42324003
hard-sphere-seed-03,3,567,66.7,0.1,0.111049378,0.0619649991,79.21307116
hard-sphere-seed-03,3,568,66.8,0.1,0.0587210793,0.0622295807,-5.6379962
hard-sphere-seed-03,3,569,66.9,0.1,0.0239907512,0.0603283213,-60.23302053
hard-sphere-seed-03,3,570,67,0.1,0.0553707848,0.0595566141,-7.02831984
hard-sphere-seed-03,3,571,67.1,0.1,0.0275075071,0.0613495329,-55.16264624
hard-sphere-seed-03,3,572,67.2,0.1,0.1099600056,0.0609360931,80.45135491
hard-sphere-seed-03,3,573,67.3,0.1,0.0685353693,0.0595340128,15.1196871
hard-sphere-seed-03,3,574,67.4,0.1,0.0881692791,0.0600269228,46.88289015
hard-sphere-seed-03,3,575,67.5,0.1,0.0744024843,0.0592977779,25.47263464
hard-sphere-seed-03,3,576,67.6,0.1,0.0482953574,0.0589523458,-18.07729321
hard-sphere-seed-03,3,577,67.7,0.1,0.0553775399,0.060094871,-7.84980642
hard-sphere-seed-03,3,578,67.8,0.1,0.1045154425,0.0608626468,71.7234592
hard-sphere-seed-03,3,579,67.9,0.1,0.0915848223,0.0629950645,45.38412333
hard-sphere-seed-03,3,580,68,0.1,0.0556919794,0.0610638125,-8.79708122
hard-sphere-seed-03,3,581,68.1,0.1,0.096606828,0.0597192103,61.76842853
hard-sphere-seed-03,3,582,68.2,0.1,0.0877583462,0.0602681736,45.61308386
hard-sphere-seed-03,3,583,68.3,0.1,0.0577600559,0.0601143527,-3.91636386
hard-sphere-seed-03,3,584,68.4,0.1,0.0315188941,0.0604001527,-47.81653241
hard-sphere-seed-03,3,585,68.5,0.1,0.1776060072,0.0604773211,193.67373415
hard-sphere-seed-03,3,586,68.6,0.1,0.0309189021,0.058523961,-47.16881502
hard-sphere-seed-03,3,587,68.7,0.1,0.1118408054,0.057095591,95.8834361
hard-sphere-seed-03,3,588,68.8,0.1,0.023370012,0.0563592767,-58.53386804
hard-sphere-seed-03,3,589,68.9,0.1,0.0957643142,0.0550233137,74.04316041
hard-sphere-seed-03,3,590,69,0.1,0.0985692929,0.0568088244,73.510531
hard-sphere-seed-03,3,591,69.1,0.1,0.1177053433,0.0530387853,121.92315058
hard-sphere-seed-03,3,592,69.2,0.1,0.0575703583,0.053203362,8.20812106
hard-sphere-seed-03,3,593,69.3,0.1,0.0633771783,0.0534814253,18.50315872
hard-sphere-seed-03,3,594,69.4,0.1,0.0767127183,0.0546228847,40.44062076
hard-sphere-seed-03,3,595,69.5,0.1,0.0702285119,0.0547353639,28.305554
hard-sphere-seed-03,3,596,69.6,0.1,0.0788425715,0.0551017916,43.0853139
hard-sphere-seed-03,3,597,69.7,0.1,0.1298353014,0.0556434721,133.33429141
hard-sphere-seed-03,3,598,69.8,0.1,0.0359254827,0.0567394606,-36.68342578
hard-sphere-seed-03,3,599,69.9,0.1,0.0617707851,0.0578360081,6.80333439
hard-sphere-seed-03,3,600,70,0.1,0.0375799171,0.0561971332,-33.12840892
hard-sphere-seed-04,4,1,10.1,0.1,0.0734438711,0.0596630806,23.09768508
